,accountAgeDays,numItems,localTime,paymentMethod,paymentMethodAgeDays,label
2911,2000,1,4.876771,creditcard,0.00555555555556,0
2912,141,1,5.017904,creditcard,133.161805556,0
2913,722,1,5.017904,creditcard,0.00694444444444,0
2914,2000,1,4.895263,creditcard,246.943055556,0
2915,1679,1,5.017904,creditcard,1.19305555556,0
2916,1965,1,4.921318,creditcard,0.0,0
2917,1898,1,4.748314,paypal,852.797916667,0
2918,226,1,4.748314,creditcard,62.7284722222,0
2919,2,1,4.921349,paypal,1.05625,0
2920,2,1,4.965339,creditcard,0.0,0
2921,1200,1,5.034622,creditcard,632.952083333,0
2922,1227,1,4.921318,creditcard,0.978472222222,0
2923,2000,1,4.505662,paypal,0.0361111111111,0
2924,1620,1,5.034622,paypal,0.0,0
2925,1359,1,4.745402,creditcard,0.0,0
2926,2000,1,4.886641,creditcard,254.497222222,0
2927,1022,1,4.886641,creditcard,0.0,0
2928,1,1,4.921349,creditcard,0.00277777777778,1
2929,4,1,4.965339,paypal,0.0,0
2930,393,1,4.965339,creditcard,0.0,0
2931,2000,1,4.748314,creditcard,0.0,0
2932,861,1,4.921318,paypal,0.0,0
2933,34,1,4.836982,creditcard,0.0,0
2934,987,1,5.017904,storecredit,405.818055556,0
2935,65,1,4.962055,paypal,0.0,0
2936,17,1,4.742303,creditcard,16.9041666667,0
2937,106,1,4.52458,creditcard,105.633333333,0
2938,2000,1,3.483951,paypal,342.483333333,0
2939,101,1,4.876771,creditcard,0.0,0
2940,2000,1,4.965339,creditcard,905.079861111,0
2941,2000,1,4.745402,creditcard,914.052777778,0
2942,157,1,4.962055,creditcard,0.0,0
2943,1548,1,4.461622,creditcard,772.903472222,0
2944,202,1,4.876771,paypal,38.8590277778,0
2945,2000,1,4.057414,creditcard,0.0638888888889,0
2946,48,1,4.742303,creditcard,0.0,0
2947,2000,1,5.034622,storecredit,0.0,0
2948,1542,1,4.921349,creditcard,358.061805556,0
2949,70,1,4.505662,paypal,0.0,0
2950,2000,1,3.483951,creditcard,867.132638889,0
2951,54,1,4.886641,creditcard,21.9881944444,0
2952,912,1,4.921318,creditcard,180.797916667,0
2953,2000,1,5.040929,creditcard,86.4027777778,0
2954,14,1,4.748314,creditcard,0.0,0
2955,1,1,4.505662,creditcard,0.0,1
2956,76,1,4.921349,creditcard,75.2034722222,0
2957,2000,1,2.596228,storecredit,377.425694444,0
2958,228,1,4.836982,creditcard,0.0,0
2959,109,1,5.034622,creditcard,0.0,0
2960,551,1,5.034622,paypal,76.4131944444,0
2961,2000,1,4.745402,creditcard,0.0,0
2962,2000,1,4.52458,creditcard,58.2923611111,0
2963,5,1,4.895263,creditcard,4.02083333333,0
2964,466,1,4.921318,creditcard,0.0,0
2965,1893,1,4.876771,creditcard,0.00486111111111,0
2966,1,1,4.921318,creditcard,0.0111111111111,1
2967,101,1,4.461622,paypal,0.0,0
2968,221,1,4.461622,creditcard,220.799305556,0
2969,1626,1,4.748314,creditcard,407.269444444,0
2970,2000,1,5.017904,creditcard,0.0,0
2971,730,1,4.742303,creditcard,0.39375,0
2972,51,1,4.895263,creditcard,50.625,0
2973,177,1,4.965339,creditcard,0.0,0
2974,100,1,4.52458,creditcard,99.5013888889,0
2975,1428,1,4.962055,creditcard,270.622916667,0
2976,2000,1,4.886641,creditcard,0.0,0
2977,1886,1,4.886641,paypal,0.0381944444444,0
2978,43,1,4.52458,creditcard,0.0,0
2979,2000,1,4.057414,paypal,0.141666666667,0
2980,21,1,5.034622,creditcard,0.0,0
2981,36,1,3.954522,paypal,2.51458333333,0
2982,150,1,3.954522,paypal,0.0,0
2983,627,1,3.954522,creditcard,0.0,0
2984,8,1,5.034622,paypal,0.0,0
2985,2000,1,4.921318,creditcard,89.7631944444,0
2986,606,1,4.876771,paypal,0.256944444444,0
2987,1852,1,4.965339,creditcard,0.00208333333333,0
2988,834,1,4.895263,creditcard,0.0,0
2989,1353,1,4.876771,creditcard,0.0,0
2990,1099,1,4.52458,creditcard,180.7875,0
2991,2000,2,4.876771,creditcard,0.00138888888889,0
2992,2000,1,4.745402,creditcard,703.527777778,0
2993,138,1,4.742303,paypal,4.94305555556,0
2994,2000,1,4.921349,creditcard,176.829166667,0
2995,1016,1,4.836982,creditcard,0.000694444444444,0
2996,4,1,4.742303,creditcard,0.0,0
2997,2000,1,4.748314,paypal,84.9736111111,0
2998,1548,1,4.748314,creditcard,0.0,0
2999,834,1,4.921349,creditcard,30.74375,0
3000,43,1,4.876771,paypal,11.2444444444,0
3001,75,2,4.742303,creditcard,0.0,0
3002,35,1,4.921318,creditcard,0.0,0
3003,2000,1,5.017904,creditcard,0.0,0
3004,2000,1,4.962055,paypal,0.0,0
3005,36,1,4.836982,creditcard,0.0,0
3006,83,1,5.040929,paypal,82.24375,0
3007,2000,1,4.505662,creditcard,0.0180555555556,0
3008,140,1,4.52458,paypal,139.495138889,0
3009,79,1,4.52458,creditcard,0.0986111111111,0
3010,36,1,4.886641,paypal,0.0,0
3011,1077,1,4.505662,creditcard,0.0,0
3012,2000,1,5.017904,creditcard,0.000694444444444,0
3013,139,1,4.52458,creditcard,138.771527778,0
3014,502,1,4.895263,creditcard,501.954861111,0
3015,104,1,4.886641,paypal,0.0,0
3016,1293,1,5.040929,creditcard,0.00208333333333,0
3017,3,1,5.034622,paypal,1.22569444444,0
3018,2000,1,5.040929,storecredit,0.00833333333333,0
3019,70,1,3.483951,creditcard,69.5875,0
3020,1954,1,4.921318,paypal,311.071527778,0
3021,13,1,4.748314,storecredit,7.74861111111,0
3022,11,1,4.52458,creditcard,10.1875,0
3023,953,1,4.52458,creditcard,0.000694444444444,0
3024,13,1,4.748314,creditcard,12.7131944444,0
3025,69,1,4.745402,creditcard,0.0,0
3026,211,1,4.895263,paypal,0.891666666667,0
3027,1882,1,3.575983,creditcard,628.377777778,0
3028,1267,2,4.876771,creditcard,0.00625,0
3029,404,1,4.921318,creditcard,0.0,0
3030,130,1,4.886641,creditcard,129.751388889,0
3031,850,1,4.895263,paypal,0.00208333333333,0
3032,2000,1,4.965339,creditcard,261.004166667,0
3033,1660,1,4.962055,creditcard,0.000694444444444,0
3034,830,1,5.017904,paypal,0.0,0
3035,3,1,4.505662,creditcard,0.0,0
3036,4,2,4.52458,paypal,3.91458333333,0
3037,314,1,4.057414,creditcard,148.325,0
3038,31,1,4.895263,paypal,0.0,0
3039,35,1,4.745402,paypal,0.0,0
3040,2000,1,4.876771,paypal,600.586805556,0
3041,1553,1,4.876771,creditcard,1548.66111111,0
3042,1019,1,4.461622,creditcard,0.892361111111,0
3043,23,1,4.836982,creditcard,0.0,0
3044,600,1,4.962055,creditcard,0.0,0
3045,838,1,4.057414,creditcard,0.0,0
3046,160,1,5.017904,paypal,0.0,0
3047,191,1,4.895263,creditcard,173.729861111,0
3048,3,1,4.895263,creditcard,0.0,0
3049,5,1,4.876771,creditcard,0.0,0
3050,2000,1,4.057414,paypal,292.96875,0
3051,316,1,4.921318,paypal,0.0,0
3052,75,1,4.52458,creditcard,74.1361111111,0
3053,55,1,4.895263,creditcard,0.0,0
3054,317,1,4.921349,creditcard,61.9138888889,0
3055,2000,1,4.748314,creditcard,0.00277777777778,0
3056,1174,1,4.52458,creditcard,918.908333333,0
3057,116,1,4.921349,creditcard,0.0,0
3058,176,1,4.057414,creditcard,0.0,0
3059,168,1,4.745402,creditcard,0.0,0
3060,314,1,5.034622,creditcard,90.0256944444,0
3061,11,1,4.895263,creditcard,0.0,0
3062,136,1,4.057414,paypal,0.0,0
3063,47,1,5.040929,creditcard,0.0361111111111,0
3064,2000,1,4.836982,creditcard,0.000694444444444,0
3065,258,1,4.836982,storecredit,0.000694444444444,0
3066,1347,1,4.921349,creditcard,0.0402777777778,0
3067,648,1,5.017904,creditcard,82.6083333333,0
3068,621,1,4.52458,creditcard,1.20555555556,0
3069,1085,1,4.895263,creditcard,1.04513888889,0
3070,1,2,4.965339,creditcard,0.0,1
3071,279,1,5.034622,creditcard,15.1576388889,0
3072,1126,1,3.483951,creditcard,1125.42777778,0
3073,2000,1,4.921349,creditcard,118.838194444,0
3074,1621,1,4.057414,creditcard,0.0,0
3075,132,1,4.52458,creditcard,131.954166667,0
3076,685,1,4.836982,paypal,0.0,0
3077,31,1,4.742303,creditcard,0.0,0
3078,179,1,4.886641,creditcard,0.00138888888889,0
3079,9,1,5.034622,paypal,0.0,0
3080,52,1,4.836982,creditcard,0.00347222222222,0
3081,1748,1,4.921318,paypal,0.0,0
3082,2000,1,5.017904,creditcard,0.0,0
3083,517,1,4.52458,creditcard,464.097916667,0
3084,21,1,4.742303,creditcard,0.0,0
3085,1687,1,4.921318,storecredit,0.00138888888889,0
3086,2000,1,2.94894,creditcard,56.6680555556,0
3087,444,1,4.921318,paypal,0.0229166666667,0
3088,2000,1,5.040929,paypal,72.5138888889,0
3089,130,1,4.876771,creditcard,0.1,0
3090,206,1,4.886641,creditcard,0.00833333333333,0
3091,94,1,4.895263,paypal,0.0,0
3092,2000,1,4.921318,creditcard,1.33472222222,0
3093,3,1,4.745402,creditcard,0.00833333333333,0
3094,2000,1,4.461622,creditcard,601.919444444,0
3095,65,10,5.034622,creditcard,64.9583333333,0
3096,70,1,5.040929,paypal,0.075,0
3097,1683,1,4.745402,creditcard,0.0,0
3098,900,1,4.886641,creditcard,0.0,0
3099,6,1,4.52458,paypal,0.0,0
3100,2000,1,4.057414,creditcard,0.0,0
3101,257,1,4.921318,creditcard,0.00138888888889,0
3102,1051,1,4.836982,creditcard,0.0,0
3103,2,1,5.017904,creditcard,0.0,0
3104,128,1,4.962055,creditcard,0.0,0
3105,385,1,4.057414,paypal,0.0,0
3106,35,1,5.040929,paypal,0.0,0
3107,39,1,4.895263,paypal,38.95,0
3108,2,1,4.921349,creditcard,1.09930555556,0
3109,115,1,4.505662,creditcard,0.0,0
3110,150,1,4.745402,paypal,0.000694444444444,0
3111,1227,1,4.886641,creditcard,0.0,0
3112,2000,1,4.505662,paypal,0.0138888888889,0
3113,387,1,5.034622,creditcard,0.00347222222222,0
3114,3,1,4.836982,creditcard,2.11875,0
3115,1011,1,4.921318,paypal,50.2395833333,0
3116,13,2,4.895263,storecredit,0.000694444444444,0
3117,631,1,4.876771,creditcard,0.0138888888889,0
3118,21,1,4.876771,creditcard,0.000694444444444,0
3119,39,1,4.742303,paypal,0.0,0
3120,81,1,4.057414,creditcard,63.1291666667,0
3121,7,1,4.921318,storecredit,3.30208333333,0
3122,2000,1,4.876771,creditcard,345.095833333,0
3123,99,1,4.886641,paypal,0.0,0
3124,1800,1,4.748314,creditcard,967.98125,0
3125,40,1,4.921349,paypal,0.000694444444444,0
3126,235,1,4.886641,creditcard,234.924305556,0
3127,836,1,4.876771,creditcard,197.272916667,0
3128,2,1,4.895263,creditcard,0.0,0
3129,1470,1,4.745402,creditcard,0.822222222222,0
3130,1193,1,5.034622,paypal,0.000694444444444,0
3131,45,1,4.921318,paypal,0.0,0
3132,1843,1,4.962055,creditcard,0.0111111111111,0
3133,2000,1,4.745402,storecredit,1046.85,0
3134,94,1,4.965339,creditcard,0.000694444444444,0
3135,1569,1,3.483951,creditcard,0.525,0
3136,2000,1,4.876771,paypal,0.0,0
3137,1544,1,3.575983,creditcard,0.00763888888889,0
3138,373,1,5.040929,creditcard,0.0881944444444,0
3139,1061,1,4.921349,storecredit,0.73125,0
3140,2000,1,4.886641,creditcard,1940.95347222,0
3141,127,1,4.52458,creditcard,126.510416667,0
3142,112,1,4.876771,creditcard,111.836111111,0
3143,1996,1,4.836982,creditcard,1062.05,0
3144,769,1,4.962055,creditcard,768.0,0
3145,432,1,4.965339,creditcard,0.0,0
3146,1327,1,4.836982,creditcard,0.0,0
3147,539,1,5.034622,paypal,0.993055555556,0
3148,2000,1,4.742303,creditcard,1742.77291667,0
3149,2000,1,4.505662,storecredit,172.539583333,0
3150,141,1,4.921318,paypal,0.0,0
3151,2000,1,4.921318,creditcard,336.936805556,0
3152,132,1,4.745402,creditcard,129.777083333,0
3153,1130,1,4.836982,creditcard,0.0,0
3154,963,1,4.886641,creditcard,0.0,0
3155,2,1,4.461622,creditcard,1.34861111111,0
3156,442,1,4.962055,creditcard,179.806944444,0
3157,1617,1,4.921349,paypal,0.00138888888889,0
3158,42,1,5.034622,paypal,0.000694444444444,0
3159,1308,1,4.505662,creditcard,215.297916667,0
3160,1819,1,5.017904,creditcard,0.0506944444444,0
3161,2000,1,4.965339,creditcard,966.795833333,0
3162,2,1,4.505662,paypal,1.34861111111,0
3163,151,1,4.745402,creditcard,0.0,0
3164,2000,1,5.017904,creditcard,874.278472222,0
3165,1590,1,2.94894,creditcard,529.376388889,0
3166,1140,1,4.836982,storecredit,1139.09375,0
3167,1760,1,4.965339,storecredit,0.000694444444444,0
3168,3,1,4.057414,creditcard,2.18402777778,0
3169,137,1,4.962055,creditcard,7.07638888889,0
3170,483,1,4.886641,paypal,482.911111111,0
3171,171,1,3.066058,creditcard,170.580555556,0
3172,2000,1,4.895263,creditcard,198.96875,0
3173,42,1,3.575983,creditcard,29.4673611111,0
3174,2000,1,4.836982,creditcard,0.0,0
3175,1855,1,3.954522,creditcard,0.000694444444444,0
3176,2000,1,4.836982,creditcard,442.695138889,0
3177,32,1,4.962055,storecredit,0.0,0
3178,64,1,4.748314,creditcard,63.9666666667,0
3179,1540,1,5.034622,paypal,71.0458333333,0
3180,51,2,3.954522,paypal,0.00138888888889,0
3181,2000,1,5.034622,creditcard,392.750694444,0
3182,3,1,4.962055,paypal,0.0,0
3183,1533,1,5.034622,creditcard,0.00625,0
3184,32,1,5.034622,creditcard,31.2215277778,0
3185,2000,1,4.057414,creditcard,1225.02916667,0
3186,1743,1,4.836982,paypal,139.097222222,0
3187,1,1,4.461622,paypal,0.000694444444444,1
3188,2000,1,5.017904,creditcard,583.291666667,0
3189,1482,1,4.461622,paypal,8.62986111111,0
3190,2000,1,4.742303,creditcard,0.0,0
3191,311,1,4.52458,creditcard,18.20625,0
3192,14,1,4.748314,creditcard,0.0,0
3193,1019,1,4.965339,paypal,870.925694444,0
3194,2000,2,4.965339,creditcard,0.000694444444444,0
3195,137,1,5.034622,creditcard,0.0,0
3196,189,1,4.895263,paypal,0.000694444444444,0
3197,136,1,4.962055,storecredit,135.799305556,0
3198,2000,1,4.886641,paypal,0.0,0
3199,2000,1,4.895263,creditcard,0.0,0
3200,80,1,4.921318,creditcard,0.0,0
3201,1982,1,4.745402,creditcard,133.41875,0
3202,2000,1,5.017904,creditcard,81.1083333333,0
3203,2,1,4.962055,creditcard,0.992361111111,0
3204,1800,1,4.52458,creditcard,0.984027777778,0
3205,1733,1,4.895263,creditcard,623.490277778,0
3206,212,1,4.962055,paypal,211.927083333,0
3207,25,1,4.895263,creditcard,0.0,0
3208,2,1,5.017904,storecredit,0.0,0
3209,33,1,4.836982,creditcard,0.0,0
3210,593,1,4.876771,creditcard,0.0,0
3211,1205,1,4.895263,creditcard,0.0,0
3212,7,1,5.034622,creditcard,0.0,0
3213,2000,1,4.962055,creditcard,1245.78402778,0
3214,223,1,4.921318,creditcard,0.0,0
3215,927,1,5.017904,creditcard,0.0,0
3216,39,1,4.748314,creditcard,37.0840277778,0
3217,56,1,4.836982,creditcard,0.0,0
3218,512,1,4.745402,paypal,0.784722222222,0
3219,1978,1,4.057414,paypal,391.2125,0
3220,77,1,4.895263,storecredit,0.000694444444444,0
3221,2000,1,4.886641,creditcard,0.0,0
3222,81,1,4.895263,creditcard,0.00625,0
3223,1245,1,4.921349,creditcard,18.3368055556,0
3224,8,1,4.461622,creditcard,7.04166666667,0
3225,181,1,4.921349,storecredit,71.6979166667,0
3226,188,2,5.040929,creditcard,0.0,0
3227,4,1,4.057414,paypal,0.000694444444444,0
3228,2000,1,5.017904,creditcard,478.440277778,0
3229,2000,1,4.921318,paypal,264.747222222,0
3230,34,1,4.836982,creditcard,32.6006944444,0
3231,545,1,4.965339,creditcard,0.00486111111111,0
3232,132,1,4.962055,creditcard,131.250694444,0
3233,184,1,4.921349,storecredit,0.00138888888889,0
3234,2,1,4.921349,paypal,0.0,0
3235,703,1,4.876771,creditcard,0.0,0
3236,2000,1,4.745402,storecredit,377.954166667,0
3237,564,1,4.52458,creditcard,0.00625,0
3238,1379,1,4.921318,creditcard,0.0,0
3239,1617,1,5.034622,paypal,0.000694444444444,0
3240,933,1,4.921349,creditcard,178.861111111,0
3241,1302,1,4.742303,creditcard,0.0,0
3242,10,1,4.965339,creditcard,0.0,0
3243,1770,1,4.057414,creditcard,0.0,0
3244,61,1,5.034622,creditcard,60.0652777778,0
3245,1288,1,4.748314,creditcard,954.25625,0
3246,26,1,4.921318,creditcard,0.00138888888889,0
3247,1879,1,4.886641,creditcard,0.501388888889,0
3248,1912,1,4.876771,creditcard,2.90347222222,0
3249,62,1,4.748314,creditcard,0.0,0
3250,1847,1,4.921318,paypal,0.0,0
3251,224,1,4.965339,creditcard,0.0,0
3252,2000,1,5.017904,creditcard,0.0,0
3253,1920,1,5.017904,creditcard,0.275,0
3254,42,1,5.017904,creditcard,0.0,0
3255,614,1,4.836982,creditcard,0.0,0
3256,141,1,4.962055,creditcard,0.0,0
3257,2000,1,4.748314,creditcard,0.0,0
3258,2000,1,4.876771,creditcard,0.0,0
3259,2000,1,4.745402,storecredit,195.997916667,0
3260,2000,1,4.745402,paypal,354.805555556,0
3261,1944,1,4.921318,creditcard,0.00277777777778,0
3262,13,3,4.461622,creditcard,9.94097222222,0
3263,1273,1,4.876771,storecredit,0.0,0
3264,102,1,4.886641,paypal,101.706944444,0
3265,883,1,4.895263,paypal,242.23125,0
3266,1363,1,5.040929,creditcard,0.0,0
3267,2000,1,5.034622,creditcard,109.030555556,0
3268,47,2,5.017904,creditcard,0.00138888888889,0
3269,75,1,4.742303,creditcard,74.5375,0
3270,1295,1,3.483951,creditcard,646.859027778,0
3271,1319,1,4.962055,creditcard,0.0,0
3272,24,1,4.057414,creditcard,0.0,0
3273,105,1,4.461622,creditcard,0.0,0
3274,2000,1,2.596228,creditcard,0.00277777777778,0
3275,594,1,4.895263,creditcard,371.996527778,0
3276,2000,2,5.017904,creditcard,0.0,0
3277,870,1,4.836982,creditcard,0.0,0
3278,468,1,5.034622,paypal,0.0,0
3279,2000,1,4.895263,paypal,0.0,0
3280,2000,1,4.836982,creditcard,309.989583333,0
3281,2000,1,4.836982,creditcard,0.0,0
3282,2000,1,4.962055,creditcard,5.12013888889,0
3283,11,1,4.057414,creditcard,0.0,0
3284,1789,1,5.040929,paypal,0.00416666666667,0
3285,1846,1,4.921349,creditcard,0.0,0
3286,634,1,5.017904,paypal,624.108333333,0
3287,918,1,4.748314,paypal,87.5902777778,0
3288,253,1,4.921318,paypal,0.0201388888889,0
3289,1940,1,5.017904,creditcard,1.06805555556,0
3290,2,1,3.575983,creditcard,1.50416666667,0
3291,2000,1,4.745402,creditcard,133.600694444,0
3292,3,1,5.034622,creditcard,0.0,0
3293,2000,1,5.040929,creditcard,0.0,0
3294,266,1,4.461622,creditcard,261.281944444,0
3295,2,1,4.742303,creditcard,0.0,0
3296,351,1,4.886641,paypal,0.0,0
3297,2000,1,3.066058,paypal,1021.04791667,0
3298,752,1,4.921318,paypal,502.050694444,0
3299,3,1,4.962055,creditcard,2.94236111111,0
3300,4,1,4.461622,creditcard,3.62847222222,0
3301,824,1,4.52458,storecredit,0.0368055555556,0
3302,11,1,5.034622,paypal,0.000694444444444,0
3303,2000,1,5.040929,creditcard,136.854166667,0
3304,529,1,4.921318,creditcard,276.88125,0
3305,5,1,4.745402,creditcard,0.00208333333333,0
3306,72,1,4.745402,creditcard,0.00208333333333,0
3307,2000,1,4.886641,creditcard,0.0631944444444,0
3308,2000,1,4.921349,creditcard,0.00138888888889,0
3309,19,1,5.034622,paypal,0.0,0
3310,71,1,5.017904,creditcard,70.46875,0
3311,383,1,5.034622,creditcard,7.38819444444,0
3312,1221,1,4.745402,paypal,0.0,0
3313,2,1,4.895263,creditcard,1.87083333333,0
3314,793,1,4.962055,creditcard,52.9791666667,0
3315,22,1,4.52458,paypal,21.0208333333,0
3316,66,1,4.886641,creditcard,0.0,0
3317,437,1,4.748314,creditcard,0.0,0
3318,180,1,4.057414,paypal,179.122916667,0
3319,1722,1,4.876771,creditcard,0.00555555555556,0
3320,2000,1,4.876771,creditcard,1140.01597222,0
3321,644,1,4.836982,creditcard,0.0,0
3322,8,1,5.040929,paypal,0.0,0
3323,574,1,4.461622,creditcard,0.0,0
3324,2000,1,4.921349,paypal,0.127083333333,0
3325,1842,1,4.52458,creditcard,0.104861111111,0
3326,56,1,4.876771,creditcard,0.00416666666667,0
3327,19,1,4.748314,paypal,18.9722222222,0
3328,33,1,4.745402,creditcard,0.00138888888889,0
3329,2000,1,4.745402,creditcard,4.13194444444,0
3330,2000,1,4.876771,paypal,0.0722222222222,0
3331,2000,1,4.505662,paypal,1600.07916667,0
3332,1004,1,4.057414,creditcard,0.0,0
3333,2000,1,5.017904,creditcard,37.4930555556,0
3334,177,2,4.886641,creditcard,0.0,0
3335,2000,1,4.745402,creditcard,3.76041666667,0
3336,2000,1,4.748314,paypal,0.0,0
3337,1622,1,4.921318,creditcard,0.0,0
3338,35,1,4.52458,creditcard,34.8729166667,0
3339,32,2,4.886641,creditcard,31.9868055556,0
3340,436,1,4.748314,creditcard,427.920833333,0
3341,1426,1,4.461622,creditcard,0.000694444444444,0
3342,2000,1,4.461622,paypal,0.0,0
3343,1664,1,4.895263,creditcard,841.084027778,0
3344,43,1,4.836982,creditcard,42.0708333333,0
3345,3,1,4.965339,creditcard,2.90486111111,0
3346,1,1,4.895263,creditcard,0.00555555555556,1
3347,958,1,4.921318,creditcard,1.37708333333,0
3348,545,1,4.876771,creditcard,0.00625,0
3349,2000,1,4.057414,creditcard,705.922222222,0
3350,380,1,4.505662,paypal,0.0,0
3351,2000,1,4.921349,creditcard,451.179166667,0
3352,2000,1,4.921349,creditcard,4.91180555556,0
3353,2000,1,4.886641,paypal,0.0,0
3354,9,1,4.921349,storecredit,8.95902777778,0
3355,1366,1,5.034622,paypal,75.8222222222,0
3356,2000,1,4.921318,paypal,0.0,0
3357,73,1,5.040929,creditcard,0.0,0
3358,96,1,4.836982,creditcard,95.7333333333,0
3359,98,1,5.034622,creditcard,97.4381944444,0
3360,2000,1,4.505662,creditcard,0.00555555555556,0
3361,3,1,4.886641,paypal,2.04722222222,0
3362,215,1,4.895263,creditcard,21.5083333333,0
3363,1,1,4.748314,creditcard,0.0,1
3364,1610,1,4.52458,creditcard,2.26180555556,0
3365,22,1,4.836982,creditcard,0.0,0
3366,3,1,4.886641,creditcard,2.99444444444,0
3367,1249,1,4.921318,paypal,0.03125,0
3368,1634,1,4.921318,creditcard,187.386805556,0
3369,2,1,4.876771,creditcard,1.35069444444,0
3370,139,2,4.886641,creditcard,107.104166667,0
3371,251,1,4.461622,creditcard,250.59375,0
3372,2000,1,4.52458,creditcard,0.604166666667,0
3373,29,1,4.52458,paypal,28.9520833333,0
3374,101,1,4.52458,creditcard,100.122916667,0
3375,1,1,4.745402,creditcard,0.0,1
3376,222,1,4.921318,paypal,0.0,0
3377,5,1,4.962055,creditcard,0.0,0
3378,211,1,4.742303,creditcard,0.00416666666667,0
3379,64,1,5.034622,creditcard,0.0,0
3380,933,1,4.921318,creditcard,0.0,0
